Vodka Lemon,"The vodka lemon is prepared directly in a highball glass or in a large tumbler: put 6-7 ice cubes in the glass, pour the vodka, lemonade and mix with a bar spoon. Finally decorate with a slice of lemon and, if you prefer, add a few mint leaves. Your vodka lemon is ready to be served.",Alcoholic,Highball glass,"Vodka,Lemon Juice,Lemon Peel,Ice",https://www.thecocktaildb.com/images/media/drink/mql55h1643820632.jpg
Vodka Slime,"Fill glass with ice. Add vodka, 7-up then finish with the lime juice.",Alcoholic,Highball glass,"Sprite,Lime Juice,Vodka",https://www.thecocktaildb.com/images/media/drink/apex461643588115.jpg
Vodka Tonic,"Wash and cut 1 wedge and 1 slice of lime or lemon.
Fill a tumbler with fresh ice.
Pour the desired dose of vodka and top up with the tonic.
Squeeze the lime wedge into the glass and decorate with the slice.
That's all, very simple: it's just the recipe for happiness!",Alcoholic,Highball glass,"Vodka,Tonic Water,Lemon Peel",https://www.thecocktaildb.com/images/media/drink/9koz3f1643821062.jpg
Vodka Martini,"Shake the vodka and vermouth together with a number of ice cubes, strain into a cocktail glass, add the olive and serve.",Alcoholic,Cocktail glass,"Vodka,Dry Vermouth,Olive",https://www.thecocktaildb.com/images/media/drink/qyxrqw1439906528.jpg
Vodka Russian,Mix it as a ordinary drink .,Alcoholic,Collins Glass,"Vodka,Schweppes Russchian",https://www.thecocktaildb.com/images/media/drink/rpttur1454515129.jpg
Vermouth Cassis,"Stir vermouth and creme de cassis in a highball glass with ice cubes. Fill with carbonated water, stir again, and serve.",Alcoholic,Highball glass,"Dry Vermouth,Creme de Cassis,Carbonated water",https://www.thecocktaildb.com/images/media/drink/tswpxx1441554674.jpg
Victory Collins,Shake all ingredients (except orange slice) with ice and strain into a collins glass over ice cubes. Add the slice of orange and serve.,Alcoholic,Collins glass,"Vodka,Lemon juice,Grape juice,Powdered sugar,Orange",https://www.thecocktaildb.com/images/media/drink/lx0lvs1492976619.jpg
Vodka And Tonic,"Pour vodka into a highball glass over ice cubes. Fill with tonic water, stir, and serve.",Alcoholic,Highball glass,"Vodka,Tonic water",https://www.thecocktaildb.com/images/media/drink/lmj2yt1504820500.jpg
Valencia Cocktail,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Alcoholic,Cocktail glass,"Apricot brandy,Orange juice,Orange bitters",https://www.thecocktaildb.com/images/media/drink/9myuc11492975640.jpg
Whisky Mac,Pour both of the ingredients into a wine goblet with no ice.,Alcoholic,Collins Glass,"Scotch,Wine",https://www.thecocktaildb.com/images/media/drink/yvvwys1461867858.jpg
White Lady,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into large cocktail glass.,Alcoholic,Cocktail glass,"Gin,Triple Sec,Lemon Juice",https://www.thecocktaildb.com/images/media/drink/jofsaz1504352991.jpg
Wine Punch,Combine all of the ingredients and pour over a block of ice.,Alcoholic,Collins Glass,"Red wine,Lemon,Orange juice,Orange,Pineapple juice",https://www.thecocktaildb.com/images/media/drink/txustu1473344310.jpg
Wine Cooler,Mix wine and soft drink. Pour into glass. Add ice.,Optional alcohol,Collins Glass,"Red wine,Lemon-lime soda,Ice",https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg
Winter Rita,"Salt rim. Combine all ingredients, shake with ice, and strain over fresh ice.⠀",Alcoholic,Highball Glass,"Tequila,Campari,Lime Juice,Orange Juice,Rosemary Syrup,Salt",https://www.thecocktaildb.com/images/media/drink/fwpd0v1614006733.jpg
Whiskey Sour,"Shake with ice. Strain into chilled glass, garnish and serve. If served 'On the rocks', strain ingredients into old-fashioned glass filled with ice.",Alcoholic,Old-fashioned glass,"Blended whiskey,Lemon,Powdered sugar,Cherry,Lemon",https://www.thecocktaildb.com/images/media/drink/hbkfsh1589574990.jpg
White Russian,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,Alcoholic,Old-fashioned glass,"Vodka,Coffee liqueur,Light cream",https://www.thecocktaildb.com/images/media/drink/vsrupw1472405732.jpg
Winter Paloma,Everyone’s favourite Paloma gets a delicious Indian makeover. Tequila reposado infused with “Timur Pepper” which has citrusy & grapefruit notes and is grown at the foothills of Himalaya. It also produces a slightly numbing and tingling sensation on your lip when consumed. We have also spiced up the fresh grapefruit juice with the warming spice blend from Himalaya. The combination of all these interesting elements has allowed us to elevate your Paloma sipping experience.,Alcoholic,Highball glass,"Tequila,Grapefruit Juice,Lime Juice,Agave Syrup,Pepper",https://www.thecocktaildb.com/images/media/drink/u5f0pz1614007748.jpg
White Wine Sangria,"Chop the Lemon, Lime and other fruits into large chunks. Fill the Pitcher with the white wine and mix in the Apple Brandy. Top to taste with soda water.",Alcoholic,Pitcher,"Lime,lemon,White Wine,Strawberries,Apple,Apple Brandy,Soda Water",https://www.thecocktaildb.com/images/media/drink/hnuod91587851576.jpg
Whitecap Margarita,Place all ingredients in a blender and blend until smooth. This makes one drink.,Alcoholic,Margarita/Coupette glass,"Ice,Tequila,Cream of coconut,Lime juice",https://www.thecocktaildb.com/images/media/drink/srpxxp1441209622.jpg
Waikiki Beachcomber,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Alcoholic,Cocktail glass,"Triple sec,Gin,Pineapple juice",https://www.thecocktaildb.com/images/media/drink/ysuqus1441208583.jpg
Yellow Bird,Shake and strain into a chilled cocktail glass,Alcoholic,Cocktail glass,"White Rum,Galliano,Triple Sec,Lime Juice",https://www.thecocktaildb.com/images/media/drink/2t9r6w1504374811.jpg
Yoghurt Cooler,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up. Note: Use lots of ice in this one - great on hot days! To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed.",Non alcoholic,Highball Glass,"Yoghurt,Fruit,Ice",https://www.thecocktaildb.com/images/media/drink/trttrv1441254466.jpg
Zorro,add all and pour black coffee and add whipped cream on top.,Alcoholic,Coffee Mug,"Sambuca,Baileys irish cream,White Creme de Menthe",https://www.thecocktaildb.com/images/media/drink/kvvd4z1485621283.jpg
Zinger,Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,Alcoholic,Highball glass,"Peachtree schnapps,Surge",https://www.thecocktaildb.com/images/media/drink/iixv4l1485620014.jpg
Zoksel,"No specific mixinginstructions, just poor every ingredient in one glass. The lemon goes with it.",Alcoholic,Beer pilsner,"Beer,Root beer,Lemonade,Coca-Cola,7-Up,Creme de Cassis,Lemon",https://www.thecocktaildb.com/images/media/drink/ft8ed01485620930.jpg
Zombie,"
Blend at high speed for no more than 5 seconds.

Pour into a glass, add ice cubes to fill, then add the garnish.

*Donn’s mix: Bring 3 crushed cinnamon sticks, 1 cup of sugar and 1 cup of water to a boil, stirring until the sugar is dissolved.

Simmer for 2 minutes, then remove from the heat and let sit for at least 2 hours before straining into a clean glass bottle.

Then add 1 part of the syrup and 2 parts of fresh grapefruit juice together.",Alcoholic,Hurricane glass,"Rum,Gold rum,151 proof rum,Pernod,Grenadine,Lime Juice,Angostura Bitters",https://www.thecocktaildb.com/images/media/drink/2en3jk1509557725.jpg
Zambeer,Mix sambuca with rootbeer and stir. Add ice,Alcoholic,Collins Glass,"Sambuca,Root beer,Ice",https://www.thecocktaildb.com/images/media/drink/bje5401485619578.jpg
Zorbatini,Prepare like a Martini. Garnish with a green olive.,Alcoholic,Cocktail glass,"Vodka,Ouzo",https://www.thecocktaildb.com/images/media/drink/wtkqgb1485621155.jpg
Zenmeister,Mix together and enjoy,Alcoholic,Collins Glass,"Jägermeister,Root beer",https://www.thecocktaildb.com/images/media/drink/qyuvsu1479209462.jpg
Zipperhead,"Fill glass with rocks, add straw before putting in liquor. Then add the ingredients in order, trying to keep layered as much as possible (i.e. Chambord on bottom, then Vodka, Then soda on top).",Alcoholic,Whiskey sour glass,"Chambord raspberry liqueur,Vodka,Soda water",https://www.thecocktaildb.com/images/media/drink/r2qzhu1485620235.jpg
Zima Blaster,"Fill glass with ice. Pour in Chambord, then fill with Zima. Mix and enjoy.",Alcoholic,Hurricane glass,"Zima,Chambord raspberry liqueur",https://www.thecocktaildb.com/images/media/drink/1wifuv1485619797.jpg
Zizi Coin-coin,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",Alcoholic,Margarita/Coupette glass,"Cointreau,Lemon juice,Ice,Lemon",https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg
Zimadori Zinger,Pour Zima in a collins glass over ice and then pour the shot of Midori. Don't stir. Garnish with a cherry.,Alcoholic,Collins glass,"Midori melon liqueur,Zima",https://www.thecocktaildb.com/images/media/drink/bw8gzx1485619920.jpg
Zippy's Revenge,Mix Kool-Aid to taste then add Rum and ammaretto. shake well to disolve the sugar in the Kool-Aid... serve cold,Alcoholic,Old-fashioned glass,"Amaretto,Rum,Kool-Aid",https://www.thecocktaildb.com/images/media/drink/1sqm7n1485620312.jpg
Ziemes Martini Apfelsaft,Serve without ice. At least the juice shold have room temperature.,Alcoholic,Collins Glass,"Vermouth,Apple juice",https://www.thecocktaildb.com/images/media/drink/xnzr2p1485619687.jpg
